create_time	distance	time_offset	count	speed	calorie
1531850965.22	50.969997	UTC-0300	70	1.3262041	2.28
1531707300.12	16.31	UTC-0300	24	1.0555556	0.72
1531720498.041	82.47	UTC-0300	118	1.3745	3.54
1533855037.718	79.66	UTC-0400	110	1.4722222	3.3
1532055299.639	48.4	UTC-0300	69	1.25	2.06
1530948898.664	5.22	UTC-0600	8	0.9444444	0.25
1532564655.75	21.949999	UTC-0300	39	1.3188121	1.16
1531776243.364	24.630001	UTC-0300	34	1.6168845	1.02
1534390805.604	20.249994	UTC-0500	30	1.2458063	1.0199999
1534568118.959	68.42	UTC-0500	108	1.2222222	3.88
1532718899.957	78.61	UTC-0300	112	1.3101667	3.39
1534717952.894	59.930004	UTC-0300	85	1.3025507	2.5499997
1534888496.365	79.86	UTC-0300	113	1.3333334	3.39
1533948032.745	4.82	UTC-0400	7	1.1388888	0.21
1533179241.758	38.980007	UTC-0300	64	1.2019389	2.33
1533855508.63	101.59	UTC-0400	137	1.6931666	4.11
1534220604.03	24.49	UTC-0500	34	1.75	1.01
1531687749.219	14.43	UTC-0300	15	1.4375	0.69
1530780896.921	10.68	UTC-0600	15	1.3611112	0.45
1530779956.559	33.500004	UTC-0600	48	1.2512809	1.3799996
1533786912.625	21.680002	UTC-0400	34	1.3376769	0.95999974
1533520740.596	73.39001	UTC-0300	105	1.2697885	3.1499987
1534319916.395	0.0	UTC-0500	0	0.0	0.0
1531461301.602	71.82	UTC-0300	104	1.1969999	3.12
1534487318.236	46.399998	UTC-0500	73	1.2176783	2.55
1534979384.428	82.47	UTC-0300	116	1.3745	3.48
1532918106.129	56.35	UTC-0300	82	1.1666666	2.46
1534029292.301	45.83	UTC-0400	67	1.1388888	2.02
1534997476.691	81.65	UTC-0300	115	1.3608333	3.45
1531522382.077	22.57	UTC-0300	32	1.3055556	0.95
1533078905.412	85.99	UTC-0300	115	1.6388888	3.6
1531935817.256	89.21	UTC-0300	119	1.5277778	3.9
1533812163.677	28.18	UTC-0400	45	1.2031302	1.6800001
1531970283.322	84.29	UTC-0300	117	1.5255281	3.9299996
1531719047.214	13.41	UTC-0300	18	1.8333334	0.52
1534498545.232	5.83	UTC-0500	8	1.5267293	0.23
1532831640.326	80.009995	UTC-0300	114	1.3334999	3.42
1534600453.237	39.82	UTC-0300	57	1.25	1.71
1530965697.646	5.56	UTC-0600	8	1.3333333	0.24
1532147697.808	27.61	UTC-0300	39	1.3055556	1.17
1531020512.293	70.0	UTC-0600	102	1.1666666	3.06
1531611297.228	16.03	UTC-0300	23	1.3055556	0.69
1532823297.615	10.4	UTC-0300	15	1.3888888	0.45
1534317953.228	68.34	UTC-0500	100	1.1389999	3.0
1534318803.822	14.42	UTC-0500	17	1.4757367	0.6999998
1531037696.826	35.2	UTC-0600	51	1.25	1.54
1530753300.083	20.27	UTC-0600	28	1.4722222	0.82
1531021425.28	70.53	UTC-0600	100	1.2777778	3.0
1531209991.62	4.04	UTC-0300	6	1.1111112	0.18
1530926098.57	25.58	UTC-0600	37	1.1666666	1.1
1531199533.243	12.889999	UTC-0300	27	1.0787472	1.81
1534725362.499	86.799995	UTC-0300	124	1.4466665	3.72
1532394898.586	78.35	UTC-0300	112	1.3058332	3.44
1533426918.784	11.7	UTC-0300	17	1.2222222	0.51
1533457283.589	88.74	UTC-0300	126	1.479	3.77
1531019696.286	66.29	UTC-0600	111	1.25	3.27
1531091586.352	34.62	UTC-0600	49	1.3333334	1.46
1534721228.099	48.22999	UTC-0300	74	1.4174808	2.9599993
1534131159.344	14.53	UTC-0400	22	0.93657345	0.6699999
1533355680.695	1.45	UTC-0300	2	1.4444444	0.06
1531025653.313	82.0	UTC-0600	115	1.3888888	3.45
1534204065.123	4.47	UTC-0400	6	1.5833334	0.17
1534909882.889	14.6	UTC-0300	21	1.2222222	0.63
1533634876.807	4.33	UTC-0400	6	1.7222222	0.18
1532486781.481	85.14	UTC-0300	120	1.6388888	4.19
1531965241.861	69.22	UTC-0300	99	1.5371826	3.44
1534568097.38	68.62	UTC-0500	100	1.1436667	3.0
1533273297.196	36.94	UTC-0300	51	1.4722222	1.53
1533449699.316	9.65	UTC-0300	10	2.6111112	0.52
1532139526.582	7.47	UTC-0300	11	1.0277778	0.33
1533272100.235	75.63	UTC-0300	107	1.3055556	3.21
1530867300.441	27.96	UTC-0600	40	1.2777778	1.2
1531882171.659	25.98	UTC-0300	50	1.2777778	3.04
1530786897.551	27.87	UTC-0600	40	1.2777778	1.2
1531080407.882	10.39	UTC-0600	15	1.1944444	0.45
1531044412.313	23.29	UTC-0600	28	2.1007917	1.0799999
1533178380.505	77.39001	UTC-0300	111	1.2898334	3.3299973
1532484886.595	86.4	UTC-0300	116	1.5277778	3.7
1531542162.76	21.32	UTC-0300	29	1.5277778	0.85
1533854400.284	87.32	UTC-0400	105	1.8383907	4.390001
1532756174.141	65.23	UTC-0300	92	1.3333334	2.75
1534232741.963	24.970001	UTC-0500	36	1.1802942	1.0799999
1534982538.071	65.7	UTC-0300	118	1.3055556	3.54
1533631123.496	3.95	UTC-0400	6	0.91666675	0.19
1533494787.698	10.9	UTC-0300	16	1.3055556	0.48
1531344453.833	11.829999	UTC-0300	18	0.92533827	0.54999995
1530854541.845	65.36	UTC-0600	94	1.25	2.82
1531187388.045	4.82	UTC-0300	7	1.1626073	0.21000001
1531023295.732	21.84	UTC-0600	31	1.1666666	0.92
1532400896.448	73.37	UTC-0300	106	1.2228334	3.18
1534656004.327	26.99	UTC-0300	53	1.258627	3.29
1531793267.744	56.15	UTC-0300	100	1.2777778	5.16
1534233300.83	73.61	UTC-0500	101	1.5277778	3.03
1531461972.659	16.66	UTC-0300	24	1.1944444	0.72
1532394082.266	61.770004	UTC-0300	110	1.3596796	3.2799993
1531020069.58	57.62	UTC-0600	83	1.1666666	2.46
1534985634.076	71.03	UTC-0300	100	1.3333334	3.0
1534310600.111	18.43	UTC-0500	27	1.166624	0.81999993
1533861281.906	7.05	UTC-0400	10	1.2777778	0.3
1533522894.266	27.83	UTC-0300	38	1.5000001	1.14
1532142448.195	82.61	UTC-0300	116	1.3768333	3.48
1532380496.192	77.79	UTC-0300	112	1.2965	3.36
1532109296.753	78.77	UTC-0300	112	1.3128333	3.36
1534830087.489	82.09	UTC-0300	116	1.3681667	3.48
1530926098.82	0.73	UTC-0600	1	1.5277778	0.03
1534578764.339	12.75	UTC-0500	18	1.3055556	0.54
1534318490.236	53.53	UTC-0500	77	1.2455734	2.3100002
1530952325.492	15.13	UTC-0600	22	1.1666666	0.66
1532486780.927	5.05	UTC-0300	7	1.25	0.2
1532421656.848	7.1	UTC-0300	10	1.3055556	0.3
1533431700.227	68.32	UTC-0300	100	1.1386666	3.0
1531792497.625	78.5	UTC-0300	112	1.3083333	3.36
1531955287.814	79.14	UTC-0300	113	1.319	3.42
1533712526.131	77.69	UTC-0400	105	1.6944444	3.15
1532558094.214	73.09	UTC-0300	103	1.3055556	3.07
1531018202.435	61.08	UTC-0600	88	1.1666666	2.63
1532566024.162	14.6	UTC-0300	21	1.25	0.63
1530784864.209	15.89	UTC-0600	22	1.5277778	0.67
1532493295.919	66.88	UTC-0300	106	1.4444444	3.28
1534978498.602	93.37	UTC-0300	134	1.5561668	4.14
1533538260.182	38.46	UTC-0300	54	1.3516291	1.6199996
1531533294.864	56.83	UTC-0300	97	1.4444444	4.45
1533429886.287	10.53	UTC-0300	14	1.4166666	0.39
1534736122.051	88.99	UTC-0300	126	1.4831667	3.78
1531428893.158	79.9	UTC-0300	113	1.3316667	3.39
1534490179.408	75.45	UTC-0500	110	1.4166666	3.3
1533963320.52	26.27	UTC-0400	38	1.1666666	1.14
1531086194.647	27.519995	UTC-0600	38	1.4717084	1.1399997
1534829326.649	18.93	UTC-0300	19	1.6944444	0.94
1534829326.857	43.389996	UTC-0300	61	1.3102968	1.81
1531460140.143	82.38	UTC-0300	118	1.3729999	3.54
1531707611.355	61.85	UTC-0300	89	1.2222222	2.67
1534572940.589	32.03	UTC-0500	46	1.2222222	1.38
1532824343.77	6.22	UTC-0300	9	1.6388888	0.27
1534979384.941	87.83	UTC-0300	124	1.4638335	3.72
1534486470.072	74.05	UTC-0500	108	1.2341669	3.24
1532996051.421	36.79	UTC-0300	65	1.1666666	1.95
1534650605.24	79.12	UTC-0300	113	1.3186667	3.39
1533791980.279	74.41	UTC-0400	109	1.2401667	3.27
1531418099.954	76.47	UTC-0300	119	1.4166666	3.57
1534904670.747	29.2	UTC-0300	41	1.3941276	1.23
1534379698.458	38.33	UTC-0500	55	1.3333334	1.65
1532057697.588	91.12	UTC-0300	126	1.5186667	3.78
1530856992.187	66.61	UTC-0600	105	1.25	3.15
1534804985.6	115.78	UTC-0300	138	2.0277777	5.8
1531456516.866	81.52	UTC-0300	117	1.3586665	3.51
1532394898.718	78.71	UTC-0300	112	1.3118334	3.36
1534322140.483	29.08	UTC-0500	40	1.5	1.21
1531080705.211	12.87	UTC-0600	18	1.3847866	0.53000003
1534119806.61	75.3	UTC-0400	108	1.255	3.24
1534982911.647	73.03	UTC-0300	105	1.2173489	3.1499984
1531793959.713	76.3	UTC-0300	109	1.2777778	3.27
1534318643.763	31.460001	UTC-0500	44	1.3869193	1.3199999
1534485171.6	66.24	UTC-0500	98	1.1388888	3.05
1534119807.451	12.67	UTC-0400	18	1.4166666	0.54
1531020656.793	42.11	UTC-0600	75	1.2337528	2.12
1532823296.521	79.28	UTC-0300	111	1.3888888	3.33
1534804052.726	83.52	UTC-0300	117	1.3920001	3.51
1532061901.208	69.99	UTC-0300	100	1.25	3.0
1531703016.387	5.57	UTC-0300	8	1.7777778	0.24
1532825673.72	77.89	UTC-0300	111	1.2981666	3.33
1531809300.929	74.94	UTC-0300	109	1.2490001	3.27
1534645019.454	48.149998	UTC-0300	68	1.3380946	2.04
1534808076.619	4.91	UTC-0300	7	1.5	0.21
1532065780.494	20.55	UTC-0300	29	1.3055556	0.87
1534216631.545	10.2300005	UTC-0500	12	2.311057	0.49
1533429298.621	6.74	UTC-0300	10	1.1388888	0.31
1534889173.757	88.75	UTC-0300	125	1.4791666	3.75
1533343644.743	5.53	UTC-0300	8	1.8533925	0.25
1531792062.394	36.23	UTC-0300	54	1.6666666	2.37
1531162560.391	47.78998	UTC-0300	67	1.4209398	2.0099993
1533783130.612	12.09	UTC-0400	17	1.5277778	0.51
1533686002.635	53.2	UTC-0400	73	1.3055556	2.45
1534736126.818	76.229996	UTC-0300	108	1.3058257	3.24
1533426918.896	20.23	UTC-0300	29	1.1944444	0.86
1530954898.43	9.01	UTC-0600	11	2.4166667	0.47
1534034619.453	4.82	UTC-0400	7	1.1944444	0.21
1534602114.071	9.8	UTC-0300	14	1.3333334	0.42
1533593944.935	72.96	UTC-0300	105	1.2222222	3.15
1533959725.554	59.7	UTC-0400	85	1.2222222	2.54
1534038893.555	41.32	UTC-0400	60	1.25	1.79
1531708501.421	80.3	UTC-0300	115	1.3383335	3.45
1533164123.37	44.11	UTC-0300	63	1.2390797	1.89
1532395216.487	14.48	UTC-0300	21	1.2777778	0.63
1533933537.502	51.94	UTC-0400	71	1.7145504	2.59
1532110740.52	41.460014	UTC-0300	59	1.2859484	1.7699991
1534491304.388	83.69	UTC-0500	118	1.3948333	3.54
1533354900.192	52.77	UTC-0300	75	1.3888891	2.25
1531452020.417	92.47998	UTC-0300	126	1.541333	3.8699985
1534654199.885	53.22	UTC-0300	76	1.2777778	2.28
1531935819.732	40.17	UTC-0300	63	1.5277778	1.89
1534491423.087	93.65	UTC-0500	129	1.5608333	3.89
1534818660.25	82.53999	UTC-0300	116	1.3756666	3.4799998
1534803794.001	67.53003	UTC-0300	96	1.3106848	2.8799977
1533663974.622	7.76	UTC-0400	11	1.3333334	0.33
1534731323.413	70.64	UTC-0300	101	1.2222222	3.02
1534396005.061	71.37	UTC-0500	101	1.3333334	3.03
1534974803.697	91.6	UTC-0300	129	1.5266666	3.87
1534819938.117	8.25	UTC-0300	12	1.5277778	0.37
1534142103.233	69.38	UTC-0400	99	1.25	2.97
1531547711.889	74.14	UTC-0300	106	1.25	3.18
1530953700.203	80.84	UTC-0600	113	1.3888888	3.39
1531208796.624	6.58	UTC-0300	6	1.8611112	0.42
1532395216.23	73.84	UTC-0300	104	1.3333334	3.12
1532559178.228	76.98	UTC-0300	113	1.2830001	3.39
1531599292.261	76.51	UTC-0300	109	1.2751667	3.27
1530926098.655	21.41	UTC-0600	30	1.2777778	0.89
1531018933.658	38.149998	UTC-0600	53	1.3465813	1.56
1531428082.517	83.27	UTC-0300	118	1.3878332	3.54
1531019695.839	15.41	UTC-0600	13	1.9444444	0.84
1532810095.144	84.22	UTC-0300	116	1.4722222	3.5
1534654197.028	85.53	UTC-0300	120	1.4254999	3.6
1533538811.951	10.87	UTC-0300	14	2.3333333	0.41
1533184498.349	75.48	UTC-0300	108	1.2579999	3.24
1532378493.722	5.27	UTC-0300	7	1.4722222	0.19
1532486096.591	6.02	UTC-0300	9	0.8333333	0.27
1531540225.789	31.05	UTC-0300	44	1.3333334	1.3
1534982910.649	25.84	UTC-0300	34	1.5555555	1.04
1531522249.554	62.33	UTC-0300	89	1.2613636	2.6599998
1534228522.636	25.47	UTC-0500	36	1.2222222	1.07
1531542897.821	5.11	UTC-0300	7	1.1666666	0.21
1532116916.478	6.62	UTC-0300	9	1.5277778	0.26
1534584133.609	19.300001	UTC-0500	28	1.1594392	0.8399999
1535004488.364	67.66	UTC-0300	92	1.4444444	2.92
1534302264.586	37.57	UTC-0500	63	1.2222222	2.86
1532382600.913	65.58	UTC-0300	108	1.25	5.08
1532831829.392	55.909996	UTC-0300	78	1.3417906	2.35
1534584765.062	13.96	UTC-0500	20	1.25	0.59
1532417586.563	28.23	UTC-0300	39	1.5833334	1.17
1534571002.465	79.01	UTC-0500	115	1.3168334	3.45
1533110089.52	64.6	UTC-0300	95	1.0766667	2.85
1533274514.409	62.75	UTC-0300	90	1.2222222	2.7
1531245023.233	74.62	UTC-0300	109	1.3055556	3.27
1533593697.127	13.17	UTC-0300	19	1.25	0.57
1531760097.314	12.02	UTC-0300	17	1.3055556	0.5
1533272100.147	126.8	UTC-0300	176	2.1133335	5.28
1532379495.52	48.39	UTC-0300	66	1.3965034	2.42
1534317630.408	35.25	UTC-0500	58	1.0	2.19
1533194095.498	18.96	UTC-0300	27	1.111111	0.8
1533435660.846	60.079983	UTC-0300	87	1.1838468	2.6099982
1531862832.916	6.18	UTC-0300	9	1.1388888	0.27
1534718096.679	71.77	UTC-0300	101	1.3611112	3.02
1534976090.863	76.55	UTC-0300	109	1.2777778	3.27
1533178283.372	87.16	UTC-0300	124	1.4526669	3.72
1531541926.647	71.63	UTC-0300	96	1.6944444	2.89
1531809301.031	29.1	UTC-0300	42	1.1944444	1.26
1531522499.202	71.39	UTC-0300	103	1.1960491	3.0900002
1533430518.273	61.4	UTC-0300	90	1.1111112	2.7
1534804498.916	92.46	UTC-0300	115	1.7777778	4.47
1533262740.347	71.360016	UTC-0300	102	1.267797	3.0599976
1532395736.341	33.94	UTC-0300	36	1.9792972	1.8
1534300499.709	22.4	UTC-0500	32	1.1388888	0.95
1532833140.637	72.10004	UTC-0300	103	1.2624766	3.0899982
1532307548.216	7.94	UTC-0300	7	1.3611112	0.5
1534567661.198	65.32	UTC-0500	100	1.0886667	3.24
1532309700.321	75.9	UTC-0300	110	1.265	3.3
1534486473.323	69.49	UTC-0500	100	1.3611112	3.14
1534601667.943	50.36	UTC-0300	71	1.3055556	2.12
1532211385.625	21.68	UTC-0300	32	1.1111112	0.97
1534318045.283	77.329994	UTC-0500	112	1.2888333	3.3299994
1531516093.845	48.06001	UTC-0300	69	1.2312024	2.0699987
1533254099.875	83.46	UTC-0300	122	1.3909999	3.84
1534718255.511	83.789925	UTC-0300	118	1.3964986	3.5399988
1532055751.902	73.54	UTC-0300	107	1.2256668	3.3
1534234535.129	61.84	UTC-0500	82	1.3611112	2.78
1534889696.552	22.48	UTC-0300	32	1.2777778	0.96
1533253607.086	77.0	UTC-0300	110	1.2833333	3.3
1533600530.144	13.8	UTC-0300	20	1.3611112	0.6
1531970960.005	66.8	UTC-0300	95	1.3055556	2.85
1534592050.647	11.43	UTC-0500	15	1.4722222	0.44
1532383032.177	4.7599998	UTC-0300	7	1.1081316	0.21000001
1534317729.139	38.120003	UTC-0500	55	1.2457925	1.6499999
1533336914.938	1.45	UTC-0300	2	1.4444444	0.06
1533184846.009	76.31	UTC-0300	109	1.2718334	3.27
1533599703.325	42.65	UTC-0300	61	1.25	1.82
1535014830.915	12.53	UTC-0300	17	1.6666666	0.5
1535062510.563	39.53	UTC-0300	55	1.4166666	1.64
1534119807.092	78.37	UTC-0400	113	1.3061665	3.39
1531716957.94	55.12	UTC-0300	82	1.1944444	2.72
1530762375.488	13.43	UTC-0600	18	1.6666666	0.54
1534492501.514	80.51	UTC-0500	118	1.4444444	3.58
1533863678.263	19.29	UTC-0400	27	1.4444444	0.81
1534800176.666	14.25	UTC-0300	17	2.764118	0.64000005
1531170942.45	17.5	UTC-0300	22	1.5648793	0.71999997
1533254099.775	73.7	UTC-0300	105	1.3055556	3.15
1533780120.485	17.48	UTC-0400	26	1.0323888	0.77999973
1534985760.516	78.29001	UTC-0300	111	1.3048334	3.329999
1534648320.655	65.66	UTC-0300	107	1.2120004	4.919999
1532147605.939	39.27	UTC-0300	55	1.3333334	1.64
1534732583.658	37.57	UTC-0300	41	1.7480025	1.8299998
1534831711.883	29.92	UTC-0300	59	1.5	3.48
1533436539.818	54.47	UTC-0300	78	1.2492754	2.34
1531347035.913	65.49	UTC-0300	94	1.2174624	2.82
1534382099.332	37.02	UTC-0500	50	1.5	1.52
1534322371.085	19.2	UTC-0500	25	1.6388888	0.84
1534804985.192	103.62	UTC-0300	128	1.8888888	5.02
1531332338.951	83.93	UTC-0300	120	1.3988333	3.6
1532396089.413	13.01	UTC-0300	17	1.7777778	0.51
1530848742.031	53.0	UTC-0600	77	1.1666666	2.31
1530849300.549	74.64	UTC-0600	110	1.3055556	3.3
1532166232.719	11.899999	UTC-0300	17	1.3377626	0.51
1534216206.337	46.00999	UTC-0500	65	1.3323935	1.9499992
1532756173.584	25.17	UTC-0300	35	1.4722222	1.04
1532211384.625	77.17	UTC-0300	110	1.2861665	3.3
1531861864.334	84.7	UTC-0300	121	1.4116666	3.63
1534584506.202	0.68	UTC-0500	1	1.1111112	0.03
1531774506.201	23.56	UTC-0300	29	2.0277777	1.24
1532820187.06	17.54	UTC-0300	22	1.3611112	0.93
1532541902.358	19.66	UTC-0300	27	1.25	0.88
1534392743.956	59.36	UTC-0500	95	1.0833334	3.55
1534487785.128	82.71	UTC-0500	118	1.3784999	3.54
1534915332.046	24.44	UTC-0300	40	1.2222222	1.72
1531024497.342	53.38	UTC-0600	74	1.5277778	2.22
1531719310.104	48.24	UTC-0300	70	1.2222222	2.11
1534386088.602	14.900001	UTC-0500	19	2.3581824	0.55999994
1534318746.845	31.029999	UTC-0500	43	1.404723	1.2999998
1534486472.25	29.6	UTC-0500	40	1.5833334	1.17
1534977172.043	84.39	UTC-0300	120	1.4065	3.6
1533511804.511	69.65	UTC-0300	99	1.3055556	2.97
1532486096.727	30.47	UTC-0300	42	1.4722221	1.24
1533356887.346	86.09	UTC-0300	121	1.4348332	3.63
1533429886.07	26.33	UTC-0300	37	1.5277778	1.11
1531809300.33	51.02	UTC-0300	71	1.3888891	2.11
1531703698.879	79.2	UTC-0300	113	1.32	3.3899999
1533431700.336	75.03	UTC-0300	110	1.2505001	3.3
1534733039.957	68.72	UTC-0300	96	1.4166666	2.87
1531534374.586	64.35	UTC-0300	93	1.1944444	2.79
1531516020.323	84.02	UTC-0300	117	1.4128149	3.5099993
1534196341.632	14.88	UTC-0400	21	1.3611112	0.63
1534131159.205	9.28	UTC-0400	11	1.1666666	0.53
1534643617.349	9.36	UTC-0300	13	1.7222222	0.39
1532395557.144	38.13	UTC-0300	54	1.3611112	1.62
1533942267.678	4.66	UTC-0400	7	0.9166667	0.21
1533940031.268	9.58	UTC-0400	14	1.1111112	0.42
1534662455.695	24.14	UTC-0300	34	1.3344765	1.01
1533008865.779	78.55	UTC-0300	112	1.3091668	3.36
1534831710.148	79.69	UTC-0300	113	1.3281667	3.39
1532141701.298	64.11	UTC-0300	90	1.3888888	2.69
1534196093.621	68.920006	UTC-0400	107	1.3909609	3.2099998
1533078916.329	88.47	UTC-0300	122	1.5	3.66
1532039688.019	77.0	UTC-0300	110	1.2833333	3.3
1532055423.9	84.09	UTC-0300	120	1.4015	3.6
1531616097.074	68.23	UTC-0300	97	1.2777778	2.91
1533523858.919	23.15	UTC-0300	47	1.1111112	3.23
1534717686.165	6.11	UTC-0300	9	1.1111112	0.27
1534983298.668	69.78	UTC-0300	101	1.200633	3.04
1531286096.408	86.61	UTC-0300	124	1.4435	3.72
1534829699.04	90.26	UTC-0300	128	1.5043334	3.84
1531963924.776	31.409994	UTC-0300	45	1.2359129	1.3599992
1532996803.492	4.9700003	UTC-0300	7	1.342104	0.21000001
1531792497.854	87.09	UTC-0300	124	1.4514999	3.72
1533435334.282	73.59	UTC-0300	107	1.2264998	3.21
1531792063.169	84.67998	UTC-0300	121	1.411333	3.6299994
1533161698.411	67.98	UTC-0300	114	1.4722222	3.39
1530784864.314	5.66	UTC-0600	8	1.3055556	0.24
1533456251.698	80.4	UTC-0300	114	1.34	3.42
1534823458.518	5.9699993	UTC-0300	9	0.93818474	0.28
1534228521.181	74.9	UTC-0500	110	1.5	3.3
1533877251.815	61.33	UTC-0400	84	1.3611112	2.61
1531170801.866	29.45	UTC-0300	40	1.5277779	1.22
1530843299.755	30.72	UTC-0600	42	1.4166666	1.25
1532382601.976	77.97	UTC-0300	111	1.2995001	3.33
1533111525.609	12.389999	UTC-0300	17	1.5833758	0.51
1531187782.869	84.82	UTC-0300	117	1.5	3.5
1531344790.2	70.06006	UTC-0300	100	1.2611604	2.9999976
1531287994.338	12.129999	UTC-0300	18	1.0399029	0.53999996
1530953699.776	10.81	UTC-0600	16	1.0555556	0.48
1533496586.156	8.89	UTC-0300	10	3.0277777	0.43
1530783108.013	59.15	UTC-0600	102	1.3333334	4.56
1533424499.116	79.72	UTC-0300	113	1.3611112	3.39
1532040590.486	98.3	UTC-0300	127	1.8055556	4.37
1534492501.333	65.92	UTC-0500	117	1.3611112	3.51
1531276179.073	34.47001	UTC-0300	50	1.1986561	1.4399991
1531794897.797	69.05	UTC-0300	114	1.3888888	3.39
1534572601.587	64.1	UTC-0500	126	1.3611112	3.78
1535062510.706	80.18	UTC-0300	113	1.3888888	3.39
1534380425.141	28.37	UTC-0500	41	1.1944444	1.23
1531472703.007	5.9	UTC-0300	8	1.5555556	0.23
1531188263.534	89.96	UTC-0300	125	1.4993334	3.75
1534406101.026	8.65	UTC-0500	13	1.1111112	0.4
1531344900.192	77.84	UTC-0300	111	1.2973334	3.33
1532056193.351	82.36	UTC-0300	118	1.3726666	3.54
1532558978.415	65.51	UTC-0300	96	1.1388888	2.87
1534572896.118	70.05	UTC-0500	106	1.1944444	3.48
1532382601.89	78.88	UTC-0300	112	1.3146666	3.36
1534910129.135	80.28	UTC-0300	114	1.338	3.4199998
1530857696.106	68.22	UTC-0600	122	1.3611112	3.63
1532834096.689	45.25	UTC-0300	65	1.2222222	1.95
1532564036.502	58.73	UTC-0300	86	1.1111112	2.58
1531286523.719	79.17	UTC-0300	113	1.3195	3.3899999
1533262094.169	64.99998	UTC-0300	94	1.1756145	2.7599983
1531541321.01	71.51	UTC-0300	103	1.1944444	3.09
1533611699.444	6.02	UTC-0400	9	1.2222222	0.28
1532309700.575	72.22	UTC-0300	104	1.2222222	3.12
1531864435.566	85.10997	UTC-0300	121	1.4184995	3.6299996
1533273296.77	82.98	UTC-0300	115	1.4444444	3.45
1534818218.048	8.44	UTC-0300	12	1.6944444	0.36
1532564617.755	25.32	UTC-0300	37	1.1111112	1.11
1532304898.385	85.42999	UTC-0300	123	1.4238333	3.69
1533153295.869	103.06	UTC-0300	147	1.7176667	4.41
1534914916.977	86.86	UTC-0300	124	1.4476665	3.72
1531456516.917	75.6	UTC-0300	108	1.26	3.24
1532563161.185	48.24	UTC-0300	101	1.1944444	3.03
1531453867.946	76.37	UTC-0300	109	1.2728333	3.27
1534491302.678	67.64	UTC-0500	96	1.3055556	2.87
1534317970.84	68.16	UTC-0500	99	1.1588712	2.9099998
1532812486.823	4.87	UTC-0300	7	0.9722222	0.21
1534390535.316	66.12	UTC-0500	105	1.102	3.63
1531246522.332	80.7	UTC-0300	114	1.345	3.42
1531864287.998	51.999996	UTC-0300	79	1.4308195	2.3799984
1531617300.728	50.23	UTC-0300	72	1.2222222	2.16
1534649703.192	77.95	UTC-0300	111	1.2991667	3.33
1534805525.918	11.69	UTC-0300	17	1.2424237	0.51
1532061900.042	19.5	UTC-0300	28	1.1111112	0.83
1532142789.716	66.02996	UTC-0300	102	1.420465	3.0999987
1533855329.623	48.18	UTC-0400	67	1.522309	2.02
1534486472.511	76.08	UTC-0500	111	1.3055556	3.51
1530754709.788	19.39	UTC-0600	28	1.1944444	0.84
1535004001.203	67.38	UTC-0300	97	1.1944444	2.91
1533336896.431	53.27	UTC-0300	76	1.2777778	2.28
1530761694.686	29.75	UTC-0600	42	1.2777778	1.25
1533273435.423	46.29	UTC-0300	64	1.4444444	1.9
1532379495.017	80.19	UTC-0300	116	1.3364999	3.55
1532382603.454	25.33	UTC-0300	50	0.9722222	3.37
1532065808.362	5.99	UTC-0300	9	1.0209165	0.28
1532063378.587	18.1	UTC-0300	27	0.97222227	0.81
1534578763.318	69.33	UTC-0500	103	1.2222222	3.09
1533347639.622	56.78	UTC-0300	72	1.542448	2.63
1532054535.765	26.4	UTC-0300	32	2.0555556	1.23
1534066028.306	4.41	UTC-0400	6	1.5555556	0.17
1534573931.135	66.18	UTC-0500	112	1.3333334	3.36
1532023545.889	86.68	UTC-0300	123	1.4446666	3.75
1532560361.295	70.49	UTC-0300	105	1.25	3.15
1532824345.836	81.9	UTC-0300	117	1.365	3.51
1534818898.203	87.46	UTC-0300	123	1.4576666	3.69
1534482703.519	84.28	UTC-0500	118	1.4046667	3.54
1533254100.085	84.0	UTC-0300	120	1.4	3.6
1533194095.739	71.13	UTC-0300	103	1.1854999	3.09
1534649832.909	77.43	UTC-0300	112	1.2905	3.36
1531105599.952	66.9	UTC-0300	95	1.3055556	2.85
1533436197.434	71.95	UTC-0300	103	1.25	3.09
1533940710.13	14.34	UTC-0400	15	2.5555556	0.69
1530854542.276	44.51	UTC-0600	65	1.25	1.95
1533262628.691	77.26999	UTC-0300	109	1.2878332	3.2099974
1534381202.949	27.92	UTC-0500	40	1.3611112	1.19
